GOTOES_CSV,timestamp,position_lat,position_long,altitude,heart_rate,cadence,distance,speed,power,compressed_speed_distance,grade,resistance,time_from_course,cycle_length,temperature,,,,speed_1s,cycles,total_cycles,,,,,,,,,compressed_accumulated_power,accumulated_power,left_right_balance,gps_accuracy,vertical_speed,calories,,,,,,vertical_oscillation,stance_time_percent,stance_time,activity_type,left_torque_effectiveness,right_torque_effectiveness,left_pedal_smoothness,right_pedal_smoothness,combined_pedal_smoothness,time128,stroke_type,zone,ball_speed,cadence256,fractional_cadence,total_hemoglobin_conc,total_hemoglobin_conc_min,total_hemoglobin_conc_max,saturated_hemoglobin_percent,saturated_hemoglobin_percent_min,saturated_hemoglobin_percent_max,,unknown61,device_index,,,,unknown66,left_pco,right_pco,left_power_phase,left_power_phase_peak,right_power_phase,right_power_phase_peak,enhanced_speed,,,,,enhanced_altitude,,,battery_soc,motor_power,vertical_ratio,stance_time_balance,step_length,,,,,,absolute_pressure,depth,next_stop_depth,next_stop_time,time_to_surface,ndl_time,cns_load,n2_load,,,,,,,,,,,,,,,,grit,flow,,ebike_travel_range,ebike_battery_level,ebike_assist_mode,ebike_assist_level_percent
,2023-07-07T07:59:51,53.3845971,-6.2530608,55.2,255,255,2680.79,24.077,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:52,53.3845396,-6.2530923,55.0,255,255,2693.36,23.494,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:53,53.3844836,-6.2531195,55.0,255,255,2699.64,22.680,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:54,53.3844303,-6.2531360,55.2,255,255,2699.64,21.964,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:55,53.3843783,-6.2531490,55.2,255,255,2710.12,21.290,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:56,53.3843238,-6.2531651,55.2,255,255,2716.40,21.028,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:57,53.3842663,-6.2531755,55.0,255,255,2722.68,21.172,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:58,53.3842085,-6.2531798,55.0,255,255,2722.68,21.715,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T07:59:59,53.3841496,-6.2531871,54.8,255,255,2728.96,22.514,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:00,53.3840930,-6.2531923,54.8,255,255,2737.34,23.087,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:01,53.3840386,-6.2531970,54.8,255,255,2747.82,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:02,53.3839843,-6.2532038,54.8,255,255,2754.10,22.644,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:03,53.3839291,-6.2532158,55.2,255,255,2754.10,22.018,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:04,53.3838723,-6.2532306,55.4,255,255,2768.77,22.280,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:05,53.3838151,-6.2532476,55.6,255,255,2768.77,22.619,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:06,53.3837593,-6.2532728,56.0,255,255,2781.34,23.126,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:07,53.3837065,-6.2533130,56.2,255,255,2787.62,23.285,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:08,53.3836550,-6.2533603,56.2,255,255,2793.90,23.396,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:09,53.3836043,-6.2534055,56.2,255,255,2800.18,23.285,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:10,53.3835550,-6.2534525,56.2,255,255,2800.18,23.177,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:11,53.3835053,-6.2535083,56.2,255,255,2814.85,23.155,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:12,53.3834651,-6.2535801,56.2,255,255,2821.13,23.368,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:13,53.3834411,-6.2536678,56.4,255,255,2821.13,23.580,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:14,53.3834378,-6.2537611,56.4,255,255,2827.41,23.684,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:15,53.3834578,-6.2538481,56.4,255,255,2839.98,23.526,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:16,53.3834870,-6.2539330,56.6,255,255,2846.26,23.346,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:17,53.3835183,-6.2540171,56.6,255,255,2846.26,23.238,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:18,53.3835513,-6.2540990,56.6,255,255,2852.54,23.238,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:19,53.3835835,-6.2541813,56.6,255,255,2867.21,23.216,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:20,53.3836155,-6.2542631,56.6,255,255,2867.21,23.202,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:21,53.3836463,-6.2543473,56.6,255,255,2879.78,23.119,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:22,53.3836771,-6.2544295,56.6,255,255,2879.78,23.087,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:23,53.3837086,-6.2545091,56.6,255,255,2892.35,23.018,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:24,53.3837398,-6.2545936,56.6,255,255,2898.63,23.101,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:25,53.3837713,-6.2546790,56.6,255,255,2898.63,23.177,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:26,53.3838038,-6.2547611,56.8,255,255,2904.91,23.479,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:27,53.3838316,-6.2548468,56.8,255,255,2917.48,23.396,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:28,53.3838471,-6.2549396,56.8,255,255,2923.76,23.231,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:29,53.3838481,-6.2550358,56.8,255,255,2923.76,22.867,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:30,53.3838355,-6.2551286,56.6,255,255,2932.14,22.777,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:31,53.3838125,-6.2552170,56.4,255,255,2944.71,22.810,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:32,53.3837861,-6.2553051,56.4,255,255,2950.99,22.975,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:33,53.3837591,-6.2553936,56.2,255,255,2957.27,23.202,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:34,53.3837298,-6.2554783,56.2,255,255,2957.27,23.396,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:35,53.3836993,-6.2555618,56.0,255,255,2969.84,23.260,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:36,53.3836705,-6.2556468,56.0,255,255,2976.12,23.094,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:37,53.3836421,-6.2557323,55.8,255,255,2976.12,22.928,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:38,53.3836121,-6.2558163,55.8,255,255,2982.40,23.065,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:39,53.3835816,-6.2558988,55.6,255,255,2997.07,23.141,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:40,53.3835516,-6.2559823,55.6,255,255,3003.35,23.216,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:41,53.3835215,-6.2560663,55.6,255,255,3003.35,23.195,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:42,53.3834906,-6.2561503,55.6,255,255,3009.63,23.224,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:43,53.3834606,-6.2562330,55.6,255,255,3022.20,23.148,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:44,53.3834326,-6.2563141,55.6,255,255,3028.48,22.810,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:45,53.3834093,-6.2563878,55.6,255,255,3028.48,22.446,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:46,53.3833900,-6.2564566,55.8,255,255,3036.86,21.420,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:47,53.3833776,-6.2565230,55.8,255,255,3041.05,20.221,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:48,53.3833701,-6.2565806,56.0,255,255,3045.24,18.756,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:49,53.3833726,-6.2566318,56.2,255,255,3045.24,18.061,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:50,53.3833876,-6.2566775,56.2,255,255,3049.43,16.891,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:51,53.3834120,-6.2567225,56.2,255,255,3057.81,15.451,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:52,53.3834370,-6.2567761,56.2,255,255,3062.00,14.404,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:53,53.3834580,-6.2568343,56.2,255,255,3062.00,14.252,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:54,53.3834816,-6.2568833,56.4,255,255,3066.19,15.016,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:55,53.3835095,-6.2569188,56.4,255,255,3074.57,15.113,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:56,53.3835385,-6.2569395,56.2,255,255,3076.66,14.915,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:57,53.3835713,-6.2569410,56.2,255,255,3076.66,14.357,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:58,53.3836033,-6.2569171,56.2,255,255,3080.85,13.838,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:00:59,53.3836286,-6.2568681,56.2,255,255,3091.33,14.062,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:00,53.3836385,-6.2568045,56.2,255,255,3091.33,14.281,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:01,53.3836275,-6.2567445,56.2,255,255,3095.52,15.127,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:02,53.3836026,-6.2566996,56.4,255,255,3103.90,15.480,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:03,53.3835663,-6.2566745,56.4,255,255,3108.09,15.844,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:04,53.3835210,-6.2566656,56.6,255,255,3108.09,15.822,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:05,53.3834715,-6.2566706,56.4,255,255,3114.37,15.948,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:06,53.3834216,-6.2566750,56.2,255,255,3124.85,17.035,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:07,53.3833716,-6.2566775,56.2,255,255,3124.85,18.122,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:08,53.3833240,-6.2567003,56.0,255,255,3137.42,19.375,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:09,53.3832845,-6.2567455,55.8,255,255,3137.42,19.663,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2023-07-07T08:01:10,53.3832538,-6.2568005,55.8,255,255,3141.61,19.753,65535,,,,,,16,,,,,,,,,,,,,,,,,255,,,,,,,,,,,,,255,255,255,255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
